[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PHARMA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_INTERNET_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DATO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MENSAJE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ADSL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PRICE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_WHICH_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_TRABAJO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CUALQUIER_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_COPYRIGHT_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_FAVOR_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MORE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CUENTA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DERECHOS_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_GENERIC_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PARTE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_NUEV_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ACUERDO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MADRID_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ONLY_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_INSURANCE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PROPIETARI_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MENCIONADA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SITIO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_REPORT_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PERTENECEN_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_AUTOCAD_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_RESPECTIVO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_RESERVADO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CURSO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ALTA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_COMPANIA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PLEASE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_INFORMACION_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DURANTE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SEMINARIO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_LABORATORIES_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_TIEMPO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_GANAR_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ORIGINAL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SYSTEM_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_RECEIVE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CAJA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_YEARS_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_LATE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_EMPRESA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_EUROPEAN_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_NUEVA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CONTACT_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MARKET_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DEATH_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MOMENTO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_BUSINESS_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_NUESTRA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_EUROS_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SISTEMA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ACCOUNT_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ASEGURARSE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DIRECCION_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MEDICAL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_RESIDENTES_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_VUESTRO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_GRATUITO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_WEBCAST_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PERSONA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SEGURIDAD_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DETALLE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_APROVAL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SALARIO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_INSTITUTE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CONFIDENTIAL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CONTRATAR_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_REGIONAL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PUEDEN_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MONEY_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_QUIERE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_AVOID_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ACEPTAR_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_FINANCIERAS_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PENAS_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DESCUENTO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PENE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MAXGENTLEMAN_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_VIAGRA_ON_SUBJECT'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CIALLIS_ON_SUBJECT'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_LEVITRA_ON_SUBJECT'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_GESDAI_ON_SUBJECT'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DEIXAR_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_LISTA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PROL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ADMINISTRADOR_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SERVICIO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_INDICADO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MENSAXE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DISTRIBUCION_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_COMUNIDADE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CORREO:_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ORTOGRAFIA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SERGIO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MIGUEL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_WEINBERG_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DAWKINS_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_AMIGO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PAJARES_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DAVID_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_HABLAR_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DATABASE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_TERRORISMO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_AMBIENTAL_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_MOTU_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_UVIGO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_GALEGO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_CRIMINE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_SIGNATURE_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ESPECIES_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_APOIANDO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_STEVEN_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_PODO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_INFILTRADO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_XUNTA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ESPEJISMO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ADVERSARIO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_FUNCIONARIO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_COMPLETO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_ESCOLA_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_OBJETIVO_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_TEJER_ON_BODY'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DEFINITIVE_+'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'HAS_DEFINITIVE_-'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_PASS_1'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_NONE_1'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_NEUTRAL_1'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_SOFTFAIL_1'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_FAIL_1'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_PASS_3'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_NONE_3'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_NEUTRAL_3'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_SOFTFAIL_3'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'SPF_FAIL_3'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_00'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_05'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_20'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_40'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_50'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_60'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_80'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_95'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting rulename 'BAYES_99'
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting meta rulename 'META_DRUGS_ON_BODY' 
[Wed Mar 14 11:33:03 2012] INFO - RULESET: Inserting meta rulename 'META_DRUGS_ON_SUBJECT' 
We have to parse de expresssion ( (HAS_VIAGRA_ON_BODY + HAS_CIALLIS_ON_BODY + HAS_LEVITRA_ON_BODY + HAS_DRUGS_ON_BODY) > 1 )
We have to parse de expresssion ( (HAS_VIAGRA_ON_SUBJECT + HAS_CIALLIS_ON_SUBJECT + HAS_LEVITRA_ON_SUBJECT + HAS_DRUGS_ON_SUBJECT) > 1 )
#Ruleset output (size=171)
#Rule 0
body HAS_VIAGRA_ON_BODY eval("[vV][iI?1!][aA][gG][rR][aA]")
score HAS_VIAGRA_ON_BODY 2.00
#Rule 1
body HAS_CIALLIS_ON_BODY eval("[cC][iI?1!][aA][Ll]+[iI?1!][Ss5]")
score HAS_CIALLIS_ON_BODY 2.00
#Rule 2
body HAS_LEVITRA_ON_BODY eval("[lL][eE][vV][iI?1!][tT][rR][aA]")
score HAS_LEVITRA_ON_BODY 2.00
#Rule 3
body HAS_GESDAI_ON_BODY eval("[gG][eE][sS][dD][aA][iI?1!]")
score HAS_GESDAI_ON_BODY +
#Rule 4
body HAS_DRUGS_ON_BODY eval("[dD][rR][uU][gG][sS]{0,1}")
score HAS_DRUGS_ON_BODY 1.37
#Rule 5
body HAS_NORMAL_ON_BODY eval("[nN][oO][rR][mM][aA][lL][.]{0,1}")
score HAS_NORMAL_ON_BODY 1.36
#Rule 6
body HAS_AGE_ON_BODY eval("[aA][gG][eE][.]{0,1}")
score HAS_AGE_ON_BODY 1.35
#Rule 7
body HAS_COMERCIALES_ON_BODY eval("[cC][oO][mM][eE][rR][cC][iI][aA][lL][eE]{0,1}[sS]{0,1}[.]{0,1}")
score HAS_COMERCIALES_ON_BODY 1.28
#Rule 8
body HAS_WITH_ON_BODY eval("[wW][iI][tT][hH][.]{0,1}")
score HAS_WITH_ON_BODY 1.29
#Rule 9
body HAS_NUESTR_ON_BODY eval("[nN][uU][eE][sS][tT][rR][aAoO][sS]{0,1}[.]{0,1}")
score HAS_NUESTR_ON_BODY 1.35
#Rule 10
body HAS_HEALTHCARE_ON_BODY eval("[hH][eE][aA][lL][tT][hH][cC][aA][rR][eE][.]{0,1}")
score HAS_HEALTHCARE_ON_BODY 1.30
#Rule 11
body HAS_HAVE_ON_BODY eval("[hH][aA][vV][eE][.]{0,1}")
score HAS_HAVE_ON_BODY 1.27
#Rule 12
body HAS_DESEA_ON_BODY eval("[dD][eE][sS][eE][aA][.]{0,1}")
score HAS_DESEA_ON_BODY 1.25
#Rule 13
body HAS_WINDOWTEXT_ON_BODY eval("[wW][iI][nN][dD][oO][wW][tT][eE][xX][tT][.]{0,1}")
score HAS_WINDOWTEXT_ON_BODY 1.24
#Rule 14
body HAS_PRICING_ON_BODY eval("[pP][rR][iI][cC][iI][nN][gG][.]{0,1}")
score HAS_PRICING_ON_BODY 1.30
#Rule 15
body HAS_HEALTH_ON_BODY eval("[hH][eE][aA][lL][tT][hH][.]{0,1}")
score HAS_HEALTH_ON_BODY 1.24
#Rule 16
body HAS_USTED_ON_BODY eval("[uU][sS][tT][eE][dD][.]{0,1}")
score HAS_USTED_ON_BODY 1.27
#Rule 17
body HAS_OFERTA_ON_BODY eval("[oO][fF][eE][rR][tT][aA][sS]{0,1}[.]{0,1}")
score HAS_OFERTA_ON_BODY 1.06
#Rule 18
body HAS_MARCA_ON_BODY eval("[mM][aA][rR][cC][aA][sS]{0,1}[.]{0,1}")
score HAS_MARCA_ON_BODY 1.02
#Rule 19
body HAS_EMAIL_ON_BODY eval("[eE]{0,1}[-]{0,1}[mM][aA][iI][lL][sS?][.]{0,1}")
score HAS_EMAIL_ON_BODY 1.19
#Rule 20
body HAS_REIMBURSEMENT_ON_BODY eval("[rR][eE][iI][mM][bB][uU][rR][sS][eE][mM][eE][nN][tT][.]{0,1}")
score HAS_REIMBURSEMENT_ON_BODY 1.23
#Rule 21
body HAS_PHARMA_ON_BODY eval("[pP][rR][aA][rR][mM][aA](ceutical|cy){0,1}")
score HAS_PHARMA_ON_BODY 1.21
#Rule 22
body HAS_INTERNET_ON_BODY eval("[iI][nN][tT][eE][rR][nN][eE][tT][.]{0,1}")
score HAS_INTERNET_ON_BODY 1.20
#Rule 23
body HAS_DATO_ON_BODY eval("[dD][aA][tT][oO][sS]{0,1}[.]{0,1}")
score HAS_DATO_ON_BODY 1.17
#Rule 24
body HAS_MENSAJE_ON_BODY eval("[mM][eE][nN][sS][aA][jJ][eE][sS]{0,1}[.]{0,1}")
score HAS_MENSAJE_ON_BODY 1.29
#Rule 25
body HAS_ADSL_ON_BODY eval("[aA][dD][sS][lL][.]{0,1}")
score HAS_ADSL_ON_BODY 1.14
#Rule 26
body HAS_PRICE_ON_BODY eval("[pP][rR][iI][cC][eE][sS]{0,1}[.]{0,1}")
score HAS_PRICE_ON_BODY 1.14
#Rule 27
body HAS_WHICH_ON_BODY eval("[wW][hH][iI][cC][hH][.]{0,1}")
score HAS_WHICH_ON_BODY 1.12
#Rule 28
body HAS_TRABAJO_ON_BODY eval("[tT][rR][aA][bB][aA][jJ][oO][.]{0,1}")
score HAS_TRABAJO_ON_BODY 1.22
#Rule 29
body HAS_CUALQUIER_ON_BODY eval("[cC][uU][aA][lL][qQ][uU][iI][eE][rR][aA]{0,1}[.]{0,1}")
score HAS_CUALQUIER_ON_BODY 1.11
#Rule 30
body HAS_COPYRIGHT_ON_BODY eval("[cC][oO][pP][iI][rR][iI][gG][hH][tT]{0,1}[.]{0,1}")
score HAS_COPYRIGHT_ON_BODY 1.11
#Rule 31
body HAS_FAVOR_ON_BODY eval("[fF][aA][vV][oO][rR][.]{0,1}")
score HAS_FAVOR_ON_BODY 1.29
#Rule 32
body HAS_MORE_ON_BODY eval("[mM][oO][rR][eE][.]{0,1}")
score HAS_MORE_ON_BODY 1.14
#Rule 33
body HAS_CUENTA_ON_BODY eval("[cC][uU][eE][nN][tT][aA][.]{0,1}")
score HAS_CUENTA_ON_BODY 1.13
#Rule 34
body HAS_DERECHOS_ON_BODY eval("[dD][eE][oO][rR][eE][cC][hH][oO][sS]{0,1}[.]{0,1}")
score HAS_DERECHOS_ON_BODY 1.10
#Rule 35
body HAS_GENERIC_ON_BODY eval("[gG][eE][nN][eE][rR][iI][cC][.]{0,1}")
score HAS_GENERIC_ON_BODY 1.11
#Rule 36
body HAS_PARTE_ON_BODY eval("[pP][aA][rR][tT][eE][sS]{0,1}[.]{0,1}")
score HAS_PARTE_ON_BODY 1.30
#Rule 37
body HAS_NUEV_ON_BODY eval("[nN][uU][eE][vV][aAoO][sS]{0,1}[.]{0,1}")
score HAS_NUEV_ON_BODY 1.23
#Rule 38
body HAS_ACUERDO_ON_BODY eval("[aA][cC][uU][eE][rR][dD][oO][.]{0,1}")
score HAS_ACUERDO_ON_BODY 1.09
#Rule 39
body HAS_MADRID_ON_BODY eval("[mM][aA][dD][rR][iI][dD][.]{0,1}")
score HAS_MADRID_ON_BODY 1.10
#Rule 40
body HAS_ONLY_ON_BODY eval("[oO][nN][lL][yY][.]{0,1}")
score HAS_ONLY_ON_BODY 1.09
#Rule 41
body HAS_INSURANCE_ON_BODY eval("[iI][nN][sS][uU][rR][aA][nN][cC][eE][.]{0,1}")
score HAS_INSURANCE_ON_BODY 1.10
#Rule 42
body HAS_PROPIETARI_ON_BODY eval("[pP][rR][oO][pP][iI][eE][tT][aA][rR][iI][aAoO][sS]{0,1}[.]{0,1}")
score HAS_PROPIETARI_ON_BODY 1.09
#Rule 43
body HAS_MENCIONADA_ON_BODY eval("[mM][eE][nN][cC][iI][oO][nN][aA][dD][aAoO][sS]{0,1}[.]{0,1}")
score HAS_MENCIONADA_ON_BODY 1.09
#Rule 44
body HAS_SITIO_ON_BODY eval("[sS][iI][tT][iI][oO][sS]{0,1}[.]{0,1}")
score HAS_SITIO_ON_BODY 1.09
#Rule 45
body HAS_REPORT_ON_BODY eval("[rR][eE][pP][oO][rR][tT][.]{0,1}")
score HAS_REPORT_ON_BODY 1.10
#Rule 46
body HAS_PERTENECEN_ON_BODY eval("[pP][eE][rR][tT][eE][nN][eE][cC][eE][nN][.]{0,1}")
score HAS_PERTENECEN_ON_BODY 1.09
#Rule 47
body HAS_AUTOCAD_ON_BODY eval("[aA][uU][tT][oO][cC][aA][dD][.]{0,1}")
score HAS_AUTOCAD_ON_BODY 1.09
#Rule 48
body HAS_RESPECTIVO_ON_BODY eval("[rR][eE][sS][pP][eE][cC][tT][iI][vV][oO][sS]{0,1}[.]{0,1}")
score HAS_RESPECTIVO_ON_BODY 1.09
#Rule 49
body HAS_RESERVADO_ON_BODY eval("[rR][eE][sS][eE][rR][vV][aA][dD][oO][sS]{0,1}[.]{0,1}")
score HAS_RESERVADO_ON_BODY 1.08
#Rule 50
body HAS_CURSO_ON_BODY eval("[cC][uU][rR][sS][oO][sS]\{0,1}[.]{0,1}")
score HAS_CURSO_ON_BODY 1.11
#Rule 51
body HAS_ALTA_ON_BODY eval("[aA][lL][tT][aA][sS]\{0,1}[.]{0,1}")
score HAS_ALTA_ON_BODY 1.10
#Rule 52
body HAS_COMPANIA_ON_BODY eval("[cC][oO][mM][pP][aA][nNñÑ][iI][aA][sS]\{0,1}[.]{0,1}")
